job_id,job_name,salary,job_labels,job_experience,job_degree,city_name,area_district,business_district,brand_name,brand_scale,brand_stage,skills,welfare_list,boss_name,boss_title
8e52cd570b731c110nV52ti0ElpT,党群党建文化岗 (MJ000662),12-20K,5-10年 | 本科,5-10年,本科,北京,朝阳区,来广营,电科金仓,500-999人,未融资,,交通补助 | 生日福利 | 节日福利 | 绩效奖金 | 团建聚餐 | 意外险 | 定期体检 | 餐补 | 通讯补贴 | 零食下午茶 | 带薪年假 | 五险一金 | 股票期权 | 年终奖,鲁先生,HR
f5198a827515a6ad0nZ_3t64F1ZV,Java研发工程师-天津 (MJ000444),20-35K,经验不限 | 学历不限,经验不限,学历不限,天津,西青区,侯台,电科金仓,500-999人,未融资,,交通补助 | 带薪年假 | 零食下午茶 | 餐补 | 股票期权 | 生日福利 | 绩效奖金 | 定期体检 | 五险一金 | 通讯补贴 | 年终奖 | 节日福利 | 意外险 | 团建聚餐,孙女士,HRBP
4df750206f41619103Jz2961FVVZ,Java研发工程师-成都 (MJ000600),15-17K,在校/应届 | 硕士,在校/应届,硕士,成都,双流区,双流机场,电科金仓,500-999人,未融资,Java | Spring | MySQL | Redis | Oracle | SQL Server | PostgreSQL,意外险 | 交通补助 | 团建聚餐 | 带薪年假 | 五险一金 | 绩效奖金 | 生日福利 | 餐补 | 通讯补贴 | 节日福利 | 零食下午茶 | 年终奖 | 股票期权 | 定期体检,魏女士,HR
8d260a1b3580d0f503Z92ty1EFdR,区域销售岗-深圳 (MJ000569),20-28K,3-5年 | 本科,3-5年,本科,深圳,福田区,石厦,电科金仓,500-999人,未融资,,交通补助 | 带薪年假 | 生日福利 | 意外险 | 团建聚餐 | 节日福利 | 年终奖 | 五险一金 | 餐补 | 绩效奖金 | 通讯补贴 | 定期体检 | 股票期权 | 零食下午茶,王女士,招聘者
f38ed434fde8846d0nd63dy1EFRW,科技发展岗 (MJ000694),40-45K,10年以上 | 硕士,10年以上,硕士,北京,朝阳区,来广营,电科金仓,500-999人,未融资,,团建聚餐 | 餐补 | 通讯补贴 | 绩效奖金 | 股票期权 | 意外险 | 节日福利 | 定期体检 | 交通补助 | 零食下午茶 | 带薪年假 | 五险一金 | 年终奖 | 生日福利,鲁先生,HR
d2f00fb836c2eead1Hx_39i1E1FY,电力行业销售经理/总监-北京 (MJ000388),15-30K,3-5年 | 本科,3-5年,本科,北京,朝阳区,望京,电科金仓,500-999人,未融资,电网 | 发电,绩效奖金 | 零食下午茶 | 生日福利 | 年终奖 | 带薪年假 | 节日福利 | 餐补 | 股票期权 | 团建聚餐 | 五险一金 | 定期体检 | 通讯补贴 | 意外险 | 交通补助,杨先生,HRBP
aca1ada355570f010ndy2tq0E1FR,测试开发工程师-成都,18-30K,5-10年 | 本科,5-10年,本科,成都,双流区,华阳,电科金仓,500-999人,未融资,,定期体检 | 五险一金 | 节日福利 | 年终奖 | 绩效奖金 | 带薪年假 | 团建聚餐 | 零食下午茶 | 股票期权 | 通讯补贴 | 餐补 | 意外险 | 交通补助 | 生日福利,孙女士,HRBP
174fbb2cbfbd728803Jy3N69FFdS,JAVA研发工程师-北京 (MJ000280),16-18K,在校/应届 | 硕士,在校/应届,硕士,北京,朝阳区,善各庄,电科金仓,500-999人,未融资,Java | Spring | MySQL | SQL Server | PostgreSQL | Oracle | Redis,带薪年假 | 餐补 | 通讯补贴 | 生日福利 | 五险一金 | 团建聚餐 | 节日福利 | 绩效奖金 | 年终奖 | 交通补助 | 定期体检 | 意外险 | 股票期权 | 零食下午茶,魏女士,HR
624ffdf41f3b54ce0nZ93dq1E1NU,企业文化岗 (MJ000687),15-20K·13薪,5-10年 | 本科,5-10年,本科,北京,朝阳区,来广营,电科金仓,500-999人,未融资,,定期体检 | 带薪年假 | 绩效奖金 | 交通补助 | 零食下午茶 | 意外险 | 团建聚餐 | 节日福利 | 五险一金 | 年终奖 | 股票期权 | 餐补 | 通讯补贴 | 生日福利,鲁先生,HR
ec1c4d48f2b6b3a003192tW7E1tT,高级研发工程师（多模数据库方向）,20-40K,3-5年 | 本科,3-5年,本科,天津,西青区,侯台,电科金仓,500-999人,未融资,,交通补助 | 意外险 | 通讯补贴 | 团建聚餐 | 五险一金 | 股票期权 | 带薪年假 | 年终奖 | 生日福利 | 餐补 | 绩效奖金 | 零食下午茶 | 定期体检 | 节日福利,孙女士,HRBP
53f55ddc5e95a06d0nd-2Ni5FFtV,区域销售总监-上海（MJ000695）,20-40K,5-10年 | 本科,5-10年,本科,上海,浦东新区,陆家嘴,电科金仓,500-999人,未融资,,绩效奖金 | 带薪年假 | 团建聚餐 | 节日福利 | 通讯补贴 | 交通补助 | 零食下午茶 | 意外险 | 餐补 | 股票期权 | 定期体检 | 五险一金 | 生日福利 | 年终奖,杨先生,HRBP
17a0ff963d5d36711HJ509q9EFdS,区域销售-济南 (MJ000244),12-20K,3-5年 | 本科,3-5年,本科,济南,历下区,奥体,电科金仓,500-999人,未融资,企业（To B） | 省属头部国企客户资源,股票期权 | 绩效奖金 | 年终奖 | 交通补助 | 通讯补贴 | 团建聚餐 | 带薪年假 | 意外险 | 零食下午茶 | 定期体检 | 餐补 | 生日福利 | 节日福利 | 五险一金,王女士,招聘者
b25a9fe62d2eb1b403N60tu7F1BX,Java研发工程师-北京 (MJ000612),16-18K,在校/应届 | 硕士,在校/应届,硕士,成都,双流区,双流机场,电科金仓,500-999人,未融资,Java | Spring | MySQL | Oracle | Redis | SQL Server | PostgreSQL,通讯补贴 | 节日福利 | 意外险 | 零食下午茶 | 交通补助 | 绩效奖金 | 年终奖 | 餐补 | 股票期权 | 团建聚餐 | 带薪年假 | 五险一金 | 定期体检 | 生日福利,魏女士,HR
b5d32a9d981cba6b1XRz2t61GFFY,存储系统专家,30-60K,经验不限 | 本科,经验不限,本科,北京,朝阳区,来广营,电科金仓,500-999人,未融资,存储 | 文件系统 | 存储系统 | 集群,绩效奖金 | 带薪年假 | 五险一金 | 定期体检 | 交通补助 | 通讯补贴 | 生日福利 | 餐补 | 零食下午茶 | 股票期权 | 节日福利 | 团建聚餐 | 意外险 | 年终奖,孙女士,HRBP
2ffa0ee6697f72af0nd90926GVVZ,培训运营岗 (MJ000708),10-15K,5-10年 | 本科,5-10年,本科,北京,朝阳区,来广营,电科金仓,500-999人,未融资,,绩效奖金 | 节日福利 | 定期体检 | 带薪年假 | 团建聚餐 | 通讯补贴 | 餐补 | 意外险 | 五险一金 | 零食下午茶 | 股票期权 | 年终奖 | 交通补助 | 生日福利,鲁先生,HR
8c9f10feac6c3a840nV93d61FVtY,国防行业销售经理/总监-北京 (MJ000358),15-30K,3-5年 | 本科,3-5年,本科,北京,朝阳区,望京,电科金仓,500-999人,未融资,,绩效奖金 | 定期体检 | 节日福利 | 生日福利 | 餐补 | 年终奖 | 股票期权 | 零食下午茶 | 交通补助 | 通讯补贴 | 带薪年假 | 意外险 | 团建聚餐 | 五险一金,王女士,招聘者
caa9fee6dc7e1db61Hx_39i6GVRZ,石油石化行业销售经理/总监 (MJ000394),15-30K,3-5年 | 本科,3-5年,本科,北京,朝阳区,望京,电科金仓,500-999人,未融资,石油 | 数据库 | 石化,节日福利 | 意外险 | 股票期权 | 餐补 | 团建聚餐 | 通讯补贴 | 零食下午茶 | 五险一金 | 绩效奖金 | 交通补助 | 年终奖 | 定期体检 | 带薪年假 | 生日福利,杨先生,HRBP
c47395bf5566b2d203Jz29-9ElVU,C语言研发工程师-成都 (MJ000591),15-17K,在校/应届 | 硕士,在校/应届,硕士,成都,双流区,双流机场,电科金仓,500-999人,未融资,C | C++ | C# | JavaScript | MySQL | Redis | Oracle | PostgreSQL | OpenGL | 数据库开发经验,带薪年假 | 交通补助 | 零食下午茶 | 餐补 | 绩效奖金 | 通讯补贴 | 股票期权 | 团建聚餐 | 节日福利 | 生日福利 | 年终奖 | 定期体检 | 意外险 | 五险一金,魏女士,HR
