job_id,job_name,salary,job_labels,job_experience,job_degree,city_name,area_district,business_district,brand_name,brand_scale,brand_stage,skills,welfare_list,boss_name,boss_title
945d35bc4b72a0bc0nZy39m-GFNT,生态合作经理-上市公司/信创/AI 软件,11-18K·24薪,1-3年 | 本科,1-3年,本科,广州,天河区,珠江新城,北京海量数据,1000-9999人,已上市,,股票期权 | 餐补 | 定期体检 | 带薪年假 | 五险一金 | 员工旅游 | 健身房 | 节日福利 | 零食下午茶 | 补充医疗保险,张海琴,招聘经理
63f876e0b92e32920nV929S_FVJS,行业专家/行业技术工程师/售前工程师,20-35K,1-3年 | 本科,1-3年,本科,北京,海淀区,学院路,北京海量数据,1000-9999人,已上市,,五险一金 | 带薪年假 | 定期体检 | 节日福利 | 员工旅游 | 补充医疗保险 | 餐补 | 零食下午茶 | 股票期权 | 健身房,孙楚琪,招聘专员
2479e4c171c4d88e0nd42920GFVV,生态经理-北京,11-20K·24薪,3-5年 | 本科,3-5年,本科,北京,海淀区,学院路,北京海量数据,1000-9999人,已上市,,节日福利 | 股票期权 | 补充医疗保险 | 餐补 | 五险一金 | 零食下午茶 | 健身房 | 员工旅游 | 带薪年假 | 定期体检,王女士,招聘专员
dc55b542192283ea031_3tW8ElBY,数据库内核开发专家（CPU-性能优化方向）,28-55K·13薪,经验不限 | 本科,经验不限,本科,西安,雁塔区,电子城,北京海量数据,1000-9999人,已上市,,带薪年假 | 定期体检 | 健身房 | 餐补 | 零食下午茶 | 补充医疗保险 | 五险一金 | 员工旅游 | 股票期权 | 节日福利,金女士,招聘经理
2ca571f32a2345710nd809W5FFpZ,DBA,15-22K·13薪,经验不限 | 本科,经验不限,本科,重庆,巴南区,鱼洞,北京海量数据,1000-9999人,已上市,,五险一金 | 补充医疗保险 | 健身房 | 节日福利 | 定期体检 | 员工旅游 | 零食下午茶 | 股票期权 | 餐补 | 带薪年假,徐冰,招聘专员
a7adf0ba0da5247503d-0969FVZX,大客户销售-IT不坐班-沈阳,10-15K·24薪,3-5年 | 本科,3-5年,本科,沈阳,浑南区,奥体,北京海量数据,1000-9999人,已上市,软件/SaaS | 互联网/科技,员工旅游 | 股票期权 | 餐补 | 五险一金 | 定期体检 | 带薪年假 | 零食下午茶 | 节日福利 | 健身房 | 补充医疗保险,路女士,hr
67626692e063c21703N_29u1FlVW,大客户代表,15-25K·14薪,3-5年 | 本科,3-5年,本科,哈密,伊州区,火箭农场,北京海量数据,1000-9999人,已上市,,健身房 | 补充医疗保险 | 零食下午茶 | 股票期权 | 定期体检 | 五险一金 | 带薪年假 | 员工旅游 | 餐补 | 节日福利,王女士,人事
61b8d55445ebfa010nV80t26EFRQ,销售经理-上市公司不坐班-轨交 公路 航司,11-22K,3-5年 | 本科,3-5年,本科,广州,天河区,棠下,北京海量数据,1000-9999人,已上市,公路 | 机场 | 城市道路 | 轨交 | 航司,五险一金 | 员工旅游 | 定期体检 | 零食下午茶 | 带薪年假 | 健身房 | 餐补 | 股票期权 | 节日福利 | 补充医疗保险,孙女士,招聘专家
aafe53a482644f190ndy3NS4GFtS,公安行业大客户负责人-不坐班,12-20K·24薪,5-10年 | 本科,5-10年,本科,石家庄,长安区,跃进,北京海量数据,1000-9999人,已上市,软件/信息化服务销售经验 | 商务谈判技巧 | B端市场开发经验 | 通信/网络设备 | 软件/SaaS | 业务开拓能力 | 互联网/科技,五险一金 | 餐补 | 节日福利 | 股票期权 | 定期体检 | 补充医疗保险 | 零食下午茶 | 员工旅游 | 带薪年假 | 健身房,余女士,招聘专家
0506d598ffa98bca0nZ83Nm0FlZU,大客户销售经理【上市公司-信创产品-GIS】,15-25K·24薪,5-10年 | 本科,5-10年,本科,广州,天河区,棠下,北京海量数据,1000-9999人,已上市,,员工旅游 | 五险一金 | 定期体检 | 带薪年假 | 节日福利 | 补充医疗保险 | 健身房 | 股票期权 | 餐补 | 零食下午茶,吴女士,招聘者
c2e5bef2ced0a3010nd-3Nm7EVpW,大客户销售-上市公司-可接受应届,12-20K,1-3年 | 本科,1-3年,本科,北京,海淀区,清河,北京海量数据,1000-9999人,已上市,企业（To B） | 对企业/机构（To B）销售经验 | 软件 | 信息化,定期体检 | 节日福利 | 股票期权 | 补充医疗保险 | 员工旅游 | 健身房 | 带薪年假 | 餐补 | 零食下午茶 | 五险一金,李女士,HR.招聘专员
4067e2197ebe36710nV_0ty4FlNT,AI工具开发/架构师,30-60K·13薪,3-5年 | 本科,3-5年,本科,北京,海淀区,苏州桥,北京海量数据,1000-9999人,已上市,,健身房 | 补充医疗保险 | 员工旅游 | 股票期权 | 五险一金 | 节日福利 | 带薪年假 | 餐补 | 零食下午茶 | 定期体检,肖女士,研发招聘
702021d182cf1ca20nd83N-5EVZW,西南央国企行业大客户销售-上市公司不坐班,15-30K,5-10年 | 本科,5-10年,本科,成都,武侯区,桂溪,北京海量数据,1000-9999人,已上市,B端市场开发经验 | 军工行业 | 央国企行业客户资源 | IT行业,健身房 | 补充医疗保险 | 定期体检 | 带薪年假 | 员工旅游 | 五险一金 | 股票期权 | 节日福利 | 餐补 | 零食下午茶,陈女士,招聘专家
9df855b164a06a6a0nVy2t29FVZQ,数据库内核开发专家/架构师,35-65K,5-10年 | 本科,5-10年,本科,南京,建邺区,江东,北京海量数据,1000-9999人,已上市,C++ | C | 数据库开发经验,五险一金 | 补充医疗保险 | 带薪年假 | 股票期权 | 餐补 | 员工旅游 | 健身房 | 节日福利 | 定期体检 | 零食下午茶,张女士,招聘经理
f0b2a781ecd5328203x63N-9FlRT,大客户销售-教育高校方向,11-20K·24薪,3-5年 | 本科,3-5年,本科,上海,长宁区,北新泾,北京海量数据,1000-9999人,已上市,软件/信息化服务销售经验 | 较多外勤 | B端市场开发经验 | 制定销售策略和目标 | 软件/SaaS | 业务开拓能力 | 互联网/科技 | 客户关系维护 | 新客户开发,补充医疗保险 | 零食下午茶 | 节日福利 | 带薪年假 | 员工旅游 | 定期体检 | 五险一金 | 股票期权 | 健身房 | 餐补,熊女士,hr
d72bb0a8c93cdf790nZ_09y6FlRU,C/C++开发工程师,15-28K,在校/应届 | 本科,在校/应届,本科,天津,南开区,王顶堤,北京海量数据,1000-9999人,已上市,C++ | C | MySQL,餐补 | 补充医疗保险 | 节日福利 | 零食下午茶 | 带薪年假 | 健身房 | 定期体检 | 五险一金 | 员工旅游 | 股票期权,徐女士,人力资源实习生
2ab392165461253a0nZ_0tS5GFVT,渠道经理（生态）,12-18K·24薪,1-3年 | 本科,1-3年,本科,南宁,,,北京海量数据,1000-9999人,已上市,BD | 集成 | 硬件/网络设备 | 软件/SaaS | 生态 | ISV | 渠道 | 渠道关系维护,五险一金 | 员工旅游 | 补充医疗保险 | 节日福利 | 带薪年假 | 定期体检 | 健身房 | 股票期权 | 零食下午茶 | 餐补,官婷婷,招聘专家
d451456e9b26534003d43du1EVVU,信创软件-大客户销售,12-24K·24薪,3-5年 | 本科,3-5年,本科,杭州,上城区,乔司,北京海量数据,1000-9999人,已上市,软件/信息化服务销售经验 | 较多外勤 | B端市场开发经验 | 制定销售策略和目标 | 软件/SaaS | 客户关系维护 | 新客户开发,零食下午茶 | 补充医疗保险 | 定期体检 | 节日福利 | 带薪年假 | 员工旅游 | 五险一金 | 健身房 | 餐补 | 股票期权,潘女士,招聘专家
74bc5d2275e9716f031709u4GVRW,大客户销售经理-信创（央国企制造业方向）,13-26K·24薪,3-5年 | 本科,3-5年,本科,深圳,南山区,科技园,北京海量数据,1000-9999人,已上市,客户关系维护 | 新客户开发 | 收集分析市场信息 | 通信/网络设备 | 软件/SaaS | 较多外勤 | B端市场开发经验 | 软件/信息化服务销售经验 | 面销/陌拜经验 | 业务开拓能力 | IT服务 | 软件 | 数据库,补充医疗保险 | 零食下午茶 | 定期体检 | 餐补 | 五险一金 | 节日福利 | 员工旅游 | 股票期权 | 带薪年假 | 健身房,张女士,HR
8b012f54f5e053900nZ52d2_EFFS,北京-信创软件-销售（无责底薪&上市企业）,20-40K·20薪,3-5年 | 本科,3-5年,本科,北京,海淀区,二里庄,北京海量数据,1000-9999人,已上市,北京国家电网 | 数据局 | 北京党政 | 机要局 | 部委,定期体检 | 五险一金 | 带薪年假 | 零食下午茶 | 节日福利 | 员工旅游 | 健身房 | 补充医疗保险 | 股票期权 | 餐补,盛女士,招聘专员
d96914ddec73b21b0nZ72tS5FVBS,研发AI效能工程师,28-45K,经验不限 | 本科,经验不限,本科,天津,南开区,王顶堤,北京海量数据,1000-9999人,已上市,大模型算法 | 深度学习 | 自然语言处理算法 | C/C++ | Python | 算法工程化经验 | AI,五险一金 | 定期体检 | 股票期权 | 餐补 | 健身房 | 补充医疗保险 | 员工旅游 | 节日福利 | 带薪年假 | 零食下午茶,景先生,人才挖猎专家
045db607123fba800nZy2N26F1JY,大客户销售经理-上市公司-AI向量软件,14-25K·24薪,3-5年 | 本科,3-5年,本科,广州,天河区,天河公园,北京海量数据,1000-9999人,已上市,新客户开发 | 收集分析市场信息 | 客户关系维护 | 软件/SaaS | 通信/网络设备 | 较多外勤 | B端市场开发经验 | 软件/信息化服务销售经验 | 业务开拓能力 | 计算机相关学历 | 商务谈判技巧 | 互联网/科技 | 先进制造 | 企业服务,补充医疗保险 | 节日福利 | 员工旅游 | 股票期权 | 带薪年假 | 餐补 | 健身房 | 定期体检 | 零食下午茶 | 五险一金,郭女士,海量数据的HR
10810997dd1477ee0nZ_09m7E1VY,大客户销售（上市公司-信创国产化-JG）,20-30K·16薪,5-10年 | 本科,5-10年,本科,郑州,金水区,CBD,北京海量数据,1000-9999人,已上市,新客户开发 | 收集分析市场信息 | 软件/SaaS | B端市场开发经验,餐补 | 股票期权 | 五险一金 | 健身房 | 零食下午茶 | 节日福利 | 定期体检 | 员工旅游 | 带薪年假 | 补充医疗保险,王志敏,招聘专家
b9f0776be2fb1e7a0nZ_3Nm0EFBQ,IT上市企业-大客户销售经理-政府/企业,12-24K·24薪,3-5年 | 本科,3-5年,本科,深圳,南山区,科技园,北京海量数据,1000-9999人,已上市,政府/社会团体 | 对企业/机构（To B）销售经验 | 软件/企业服务产品 | 面销/陌拜 | 互联网/科技,零食下午茶 | 补充医疗保险 | 餐补 | 节日福利 | 股票期权 | 定期体检 | 员工旅游 | 带薪年假 | 健身房 | 五险一金,刘女士,招聘主管
86dcea44419c8ddb1H153t--EFBW,C/C++开发工程师,22-30K·15薪,在校/应届 | 硕士,在校/应届,硕士,西安,雁塔区,高新路,北京海量数据,1000-9999人,已上市,C++ | C,股票期权 | 补充医疗保险 | 健身房 | 员工旅游 | 五险一金 | 节日福利 | 定期体检 | 带薪年假 | 零食下午茶 | 餐补,杨女士,HR实习生
c0c7300dfc37c8bb0nZ72927GVBZ,城市负责人-绍兴（24薪）,11-20K·24薪,3-5年 | 本科,3-5年,本科,绍兴,越城区,镜湖,北京海量数据,1000-9999人,已上市,,健身房 | 五险一金 | 定期体检 | 零食下午茶 | 员工旅游 | 带薪年假 | 餐补 | 节日福利 | 股票期权 | 补充医疗保险,何先生,招聘经理
5d83e2ceed7096f20nd83du5FlVV,销售-大数据局/国央企/交通/医疗/教育,11-20K·24薪,5-10年 | 本科,5-10年,本科,长沙,天心区,新开铺,北京海量数据,1000-9999人,已上市,,五险一金 | 节日福利 | 定期体检 | 带薪年假 | 股票期权 | 零食下午茶 | 餐补 | 健身房 | 员工旅游 | 补充医疗保险,张海琴,招聘经理
b5b3a0b2d87bb137031_3tW9F1pV,数据库内核开发专家（CPU-性能优化方向）,28-55K·13薪,经验不限 | 本科,经验不限,本科,成都,武侯区,桂溪,北京海量数据,1000-9999人,已上市,,五险一金 | 员工旅游 | 节日福利 | 餐补 | 带薪年假 | 股票期权 | 定期体检 | 健身房 | 零食下午茶 | 补充医疗保险,金女士,招聘经理
14a0919bba90a61a0nd_3ty7FVdX,证券事务专员,12-15K·13薪,1-3年 | 本科,1-3年,本科,北京,海淀区,学院路,北京海量数据,1000-9999人,已上市,,五险一金 | 健身房 | 定期体检 | 股票期权 | 带薪年假 | 员工旅游 | 补充医疗保险 | 节日福利 | 零食下午茶 | 餐补,孙楚琪,招聘专员
5b6ab5f795db9dce0nZy39-1FFdX,生态销售经理-IT不坐班-可培训带教-深圳,10-15K·24薪,1-3年 | 本科,1-3年,本科,深圳,南山区,科技园,北京海量数据,1000-9999人,已上市,,员工旅游 | 带薪年假 | 零食下午茶 | 五险一金 | 股票期权 | 补充医疗保险 | 节日福利 | 定期体检 | 健身房 | 餐补,路女士,hr
56fde535839522ee03x_2tq1F1tV,DBA（初级）,13-18K·13薪,经验不限 | 本科,经验不限,本科,上海,长宁区,北新泾,北京海量数据,1000-9999人,已上市,,员工旅游 | 定期体检 | 带薪年假 | 零食下午茶 | 餐补 | 股票期权 | 健身房 | 五险一金 | 节日福利 | 补充医疗保险,徐冰,招聘专员
d597cb7d367a52050nZ-29q6FVBS,大客户销售-不坐班-教育/企业/政府/轨交,12-24K,3-5年 | 本科,3-5年,本科,南昌,红谷滩区,红角洲,北京海量数据,1000-9999人,已上市,软件/信息化服务销售经验 | IT | 信创 | 数据库 | to b | to g,补充医疗保险 | 五险一金 | 节日福利 | 股票期权 | 带薪年假 | 员工旅游 | 定期体检 | 餐补 | 健身房 | 零食下午茶,李女士,HR.招聘专员
31f8238483ed27030nV_0t21ElpR,AI工具开发,20-35K·13薪,3-5年 | 本科,3-5年,本科,广州,天河区,棠下,北京海量数据,1000-9999人,已上市,,补充医疗保险 | 健身房 | 节日福利 | 定期体检 | 带薪年假 | 员工旅游 | 餐补 | 股票期权 | 零食下午茶 | 五险一金,肖女士,研发招聘
b115bd3018bae6da03x929S6GFpW,行业销售经理（政府、医疗、交通）,15-25K·14薪,5-10年 | 本科,5-10年,本科,西安,雁塔区,高新路,北京海量数据,1000-9999人,已上市,软件/信息化服务销售经验 | B端市场开发经验 | 软件/SaaS,补充医疗保险 | 零食下午茶 | 健身房 | 五险一金 | 员工旅游 | 节日福利 | 餐补 | 定期体检 | 带薪年假 | 股票期权,王女士,人事
f2691e5a3eaa0f9a0ndy39u6FltX,国央企大客户销售经理（全国base地可选）,15-30K·24薪,3-5年 | 本科,3-5年,本科,北京,海淀区,学院路,北京海量数据,1000-9999人,已上市,软件/SaaS | B端市场开发经验 | 国资委企业 | 央企 | 军工央企 | 能源央企 | 制造业,五险一金 | 定期体检 | 带薪年假 | 员工旅游 | 股票期权 | 零食下午茶 | 补充医疗保险 | 健身房 | 节日福利 | 餐补,陈女士,招聘专家
5c7c63ba71a662530ndy0tq_EVJR,教育行业大客户负责人-不坐班,12-20K·24薪,5-10年 | 本科,5-10年,本科,重庆,渝中区,解放碑,北京海量数据,1000-9999人,已上市,软件/信息化服务销售经验 | 商务谈判技巧 | B端市场开发经验 | 通信/网络设备 | 软件/SaaS | 业务开拓能力 | 互联网/科技,零食下午茶 | 股票期权 | 定期体检 | 五险一金 | 补充医疗保险 | 员工旅游 | 餐补 | 节日福利 | 带薪年假 | 健身房,余女士,招聘专家
575d5242dc04e50c03x_0t2-EFJX,大客户销售-教育高校方向,11-20K·24薪,3-5年 | 本科,3-5年,本科,深圳,南山区,科技园,北京海量数据,1000-9999人,已上市,软件/信息化服务销售经验 | 较多外勤 | B端市场开发经验 | 制定销售策略和目标 | 软件/SaaS | 业务开拓能力 | 互联网/科技 | 客户关系维护 | 新客户开发,定期体检 | 节日福利 | 健身房 | 股票期权 | 零食下午茶 | 员工旅游 | 带薪年假 | 餐补 | 补充医疗保险 | 五险一金,熊女士,hr
5be27a3d6e0bed620nVy2t2_EFFX,数据库内核开发专家/架构师,35-65K,5-10年 | 本科,5-10年,本科,广州,天河区,天河公园,北京海量数据,1000-9999人,已上市,C++ | C | 数据库开发经验 | 架构设计经验 | OLTP,股票期权 | 节日福利 | 餐补 | 补充医疗保险 | 带薪年假 | 健身房 | 员工旅游 | 五险一金 | 零食下午茶 | 定期体检,张女士,招聘经理
4dcf22aedfa2b2330nZz2tm1F1JU,销售经理/总监-上市公司不坐班-军队 军工,15-30K·24薪,3-5年 | 本科,3-5年,本科,北京,,,北京海量数据,1000-9999人,已上市,,五险一金 | 定期体检 | 带薪年假 | 股票期权 | 餐补 | 补充医疗保险 | 零食下午茶 | 员工旅游 | 节日福利 | 健身房,孙女士,招聘专家
e07f36fefa6146da0nZ72N-6EFJT,大客户销售（教育/医疗/企业）-上市公司,12-20K·24薪,3-5年 | 本科,3-5年,本科,南宁,,,北京海量数据,1000-9999人,已上市,软件/信息化服务销售经验 | 企业 | 教育 | 医疗 | 网络安全 | 信息化,定期体检 | 健身房 | 带薪年假 | 补充医疗保险 | 五险一金 | 员工旅游 | 餐补 | 节日福利 | 零食下午茶 | 股票期权,官婷婷,招聘专家
f9c4b574e866427e0nZ83Nm-EFRU,大客户销售经理[上市公司-信创产品-医疗],15-25K·24薪,3-5年 | 本科,3-5年,本科,天津,南开区,王顶堤,北京海量数据,1000-9999人,已上市,信创产品销售 | 医疗软件产品销售 | 医疗客户 | 软件产品销售,股票期权 | 节日福利 | 零食下午茶 | 员工旅游 | 餐补 | 带薪年假 | 五险一金 | 健身房 | 补充医疗保险 | 定期体检,吴女士,招聘者
3f958b3895a2f85c0nV839q-FFtZ,研发AI效能专家,45-50K,5-10年 | 本科,5-10年,本科,广州,天河区,棠下,北京海量数据,1000-9999人,已上市,深度学习 | 大模型算法 | 推荐算法 | C/C++ | Python | Java | 大数据处理工具(Spark/Hadoop/Hive) | 算法工程化经验 | AI,补充医疗保险 | 员工旅游 | 五险一金 | 股票期权 | 节日福利 | 定期体检 | 餐补 | 健身房 | 带薪年假 | 零食下午茶,景先生,人才挖猎专家
8b9b6a5854736bfc0nZy2Ny8FFdW,大客户销售经理-上市公司-AI向量数据库,12-24K·24薪,3-5年 | 本科,3-5年,本科,北京,海淀区,二里庄,北京海量数据,1000-9999人,已上市,新客户开发 | 定制解决方案 | 客户关系维护 | 软件/SaaS | 通信/网络设备 | 较多外勤 | B端市场开发经验 | 软件/信息化服务销售经验 | 金融服务销售经验 | 商务谈判技巧 | 业务开拓能力 | 计算机相关学历 | 互联网/科技 | 互联网金融,五险一金 | 定期体检 | 餐补 | 股票期权 | 健身房 | 带薪年假 | 补充医疗保险 | 节日福利 | 零食下午茶 | 员工旅游,郭女士,海量数据的HR
954f4a255c437c760nZ_3ty6FlZQ,大客户销售岗位-信创产品-军工客户,12-22K·24薪,3-5年 | 本科,3-5年,本科,长沙,岳麓区,望城坡,北京海量数据,1000-9999人,已上市,客户关系维护 | 新客户开发 | 软件/SaaS | 较多外勤 | B端市场开发经验 | 软件/信息化服务销售经验 | 业务开拓能力 | 安全 | 软件,补充医疗保险 | 零食下午茶 | 员工旅游 | 节日福利 | 健身房 | 五险一金 | 餐补 | 带薪年假 | 股票期权 | 定期体检,张女士,HR
fe6a2d8977a418ee0nZ83di4E1RQ,大客户经理-信创-中移IT/中铁塔,12-17K·24薪,1-3年 | 本科,1-3年,本科,北京,海淀区,学院路,北京海量数据,1000-9999人,已上市,软件/信息化服务销售经验 | 商务谈判技巧 | 定制解决方案 | B端市场开发经验 | 面销/陌拜经验 | 通信/网络设备 | 制定销售策略和目标 | 软件/SaaS | 业务开拓能力 | 互联网/科技 | 客户关系维护,餐补 | 员工旅游 | 零食下午茶 | 节日福利 | 股票期权 | 五险一金 | 健身房 | 定期体检 | 带薪年假 | 补充医疗保险,王女士,招聘专员
634396bf16f0bace0nd82t2-ElJZ,北京运营商-信创软件（无责底薪&上市企业）,20-40K·20薪,3-5年 | 本科,3-5年,本科,北京,海淀区,二里庄,北京海量数据,1000-9999人,已上市,北京国家电网 | 数据局 | 北京党政 | 机要局 | 部委,餐补 | 补充医疗保险 | 节日福利 | 股票期权 | 零食下午茶 | 健身房 | 员工旅游 | 带薪年假 | 定期体检 | 五险一金,盛女士,招聘专员
a9694b74acf709dd0nZ_3Ni_ElFS,IT上市企业-大客户销售经理-政府/企业,14-28K·24薪,3-5年 | 本科,3-5年,本科,上海,长宁区,北新泾,北京海量数据,1000-9999人,已上市,政府/社会团体 | 对企业/机构（To B）销售经验 | 软件/企业服务产品 | 面销/陌拜 | 互联网/科技,员工旅游 | 定期体检 | 餐补 | 补充医疗保险 | 五险一金 | 健身房 | 带薪年假 | 股票期权 | 零食下午茶 | 节日福利,刘女士,招聘主管
265bdd9c00832fb90nZ_09i6EFBT,大客户销售（上市公司-信创国产化-央企）,20-30K·16薪,5-10年 | 本科,5-10年,本科,北京,海淀区,学院路,北京海量数据,1000-9999人,已上市,制定销售策略和目标 | 客户关系维护 | B端市场开发经验 | 软件/信息化服务销售经验,健身房 | 五险一金 | 带薪年假 | 员工旅游 | 餐补 | 节日福利 | 定期体检 | 股票期权 | 零食下午茶 | 补充医疗保险,王志敏,招聘专家
9c5ae9aa2f714d0303d43tW4GVJX,信创软件-大客户销售,12-24K,3-5年 | 本科,3-5年,本科,苏州,虎丘区,科技城,北京海量数据,1000-9999人,已上市,软件/信息化服务销售经验 | 商务谈判技巧 | 较多外勤 | B端市场开发经验 | 制定销售策略和目标 | 软件/SaaS | 客户关系维护 | 新客户开发,餐补 | 定期体检 | 五险一金 | 员工旅游 | 股票期权 | 零食下午茶 | 补充医疗保险 | 节日福利 | 带薪年假 | 健身房,潘女士,招聘专家
081c146e7c7060070nd-29q0FVBS,行业销售经理-G端（24薪）,15-30K·24薪,3-5年 | 本科,3-5年,本科,合肥,蜀山区,科技园,北京海量数据,1000-9999人,已上市,,补充医疗保险 | 零食下午茶 | 股票期权 | 餐补 | 带薪年假 | 员工旅游 | 节日福利 | 健身房 | 五险一金 | 定期体检,何先生,招聘经理
8f99264a1683e0261HZz39u6FVtZ,数据库内核/工具产品经理,20-35K·13薪,5-10年 | 本科,5-10年,本科,北京,海淀区,二里庄,北京海量数据,1000-9999人,已上市,B端产品 | 数据库产品经理,带薪年假 | 补充医疗保险 | 定期体检 | 股票期权 | 零食下午茶 | 健身房 | 员工旅游 | 五险一金 | 餐补 | 节日福利,金女士,招聘经理
56b2b004ef1646eb0nZy2dS0GVBV,DBA售前poc,16-25K·13薪,1-3年 | 本科,1-3年,本科,南京,建邺区,江东,北京海量数据,1000-9999人,已上市,,节日福利 | 餐补 | 员工旅游 | 补充医疗保险 | 带薪年假 | 定期体检 | 股票期权 | 五险一金 | 零食下午茶 | 健身房,孙楚琪,招聘专员
9927e579f271de3003xz0t-8E1NQ,数据库运维工程师（中高级）,18-25K·13薪,经验不限 | 本科,经验不限,本科,杭州,上城区,九堡,北京海量数据,1000-9999人,已上市,,餐补 | 节日福利 | 定期体检 | 股票期权 | 五险一金 | 员工旅游 | 补充医疗保险 | 带薪年假 | 零食下午茶 | 健身房,徐冰,招聘专员
172db85cf08c948903N63Nu4FFBV,行业销售经理（政府、医疗、交通）,15-25K·14薪,5-10年 | 本科,5-10年,本科,兰州,城关区,东湖,北京海量数据,1000-9999人,已上市,软件/SaaS | B端市场开发经验 | 软件/信息化服务销售经验,零食下午茶 | 员工旅游 | 带薪年假 | 定期体检 | 健身房 | 五险一金 | 餐补 | 节日福利 | 补充医疗保险 | 股票期权,王女士,人事
9ea06c5d86564a861HJy0tq1FlZV,c++开发工程师,15-30K·13薪,1-3年 | 本科,1-3年,本科,成都,武侯区,桂溪,北京海量数据,1000-9999人,已上市,C# | C++ | 数据库开发经验 | PostgreSQL | Linux开发/部署经验 | 鸿蒙系统开发经验,补充医疗保险 | 餐补 | 股票期权 | 健身房 | 员工旅游 | 节日福利 | 带薪年假 | 定期体检 | 零食下午茶 | 五险一金,肖女士,研发招聘
c3ad83b47c6228320nVy2t2_F1pV,数据库内核开发专家/架构师,35-65K,5-10年 | 本科,5-10年,本科,西安,雁塔区,电子城,北京海量数据,1000-9999人,已上市,C++ | C | 数据库开发经验 | 架构设计经验 | OLTP,五险一金 | 补充医疗保险 | 带薪年假 | 节日福利 | 定期体检 | 员工旅游 | 零食下午茶 | 健身房 | 餐补 | 股票期权,张女士,招聘经理
b76d23ed36eaee550nd82tS7GFNU,大客户销售-上市公司-任意base,12-24K,3-5年 | 本科,3-5年,本科,青岛,市北区,敦化路,北京海量数据,1000-9999人,已上市,企业（To B） | 面销/陌拜 | 软件 | 信创 | 信息化,五险一金 | 补充医疗保险 | 餐补 | 定期体检 | 带薪年假 | 员工旅游 | 零食下午茶 | 节日福利 | 健身房 | 股票期权,李女士,HR.招聘专员
30e10075561eeb2b0nV609S9ElRY,CPU优化专家,30-55K·13薪,5-10年 | 本科,5-10年,本科,北京,海淀区,学院路,北京海量数据,1000-9999人,已上市,,补充医疗保险 | 定期体检 | 节日福利 | 股票期权 | 餐补 | 员工旅游 | 健身房 | 零食下午茶 | 五险一金 | 带薪年假,景先生,人才挖猎专家
88c5f9e921ad6f800nZ60tS4EVJQ,行业销售经理-医疗方向（24薪）,15-30K·24薪,3-5年 | 本科,3-5年,本科,杭州,西湖区,西溪,北京海量数据,1000-9999人,已上市,,带薪年假 | 员工旅游 | 节日福利 | 零食下午茶 | 餐补 | 五险一金 | 补充医疗保险 | 健身房 | 定期体检 | 股票期权,何先生,招聘经理
879b3ed0ec2c78e8031_3tq0GFtR,数据库内核开发专家（CPU-性能优化方向）,28-55K·13薪,经验不限 | 本科,经验不限,本科,南京,建邺区,江东,北京海量数据,1000-9999人,已上市,,餐补 | 员工旅游 | 带薪年假 | 定期体检 | 股票期权 | 补充医疗保险 | 节日福利 | 五险一金 | 健身房 | 零食下午茶,金女士,招聘经理
b097e5ce7e9a75eb1HV-09y1F1FY,DBA,10-15K·13薪,经验不限 | 本科,经验不限,本科,南宁,青秀区,东葛路,北京海量数据,1000-9999人,已上市,Oracle,五险一金 | 带薪年假 | 健身房 | 定期体检 | 零食下午茶 | 员工旅游 | 餐补 | 节日福利 | 补充医疗保险 | 股票期权,徐冰,招聘专员
4f3d02bbacced1470nd52tu9EVBU,DBA（驻场）,14-15K·13薪,1-3年 | 本科,1-3年,本科,上海,浦东新区,张江,北京海量数据,1000-9999人,已上市,,五险一金 | 餐补 | 健身房 | 股票期权 | 零食下午茶 | 带薪年假 | 定期体检 | 补充医疗保险 | 员工旅游 | 节日福利,孙楚琪,招聘专员
fbae6a893820fbe803N_29u9GVRU,信创行业经理-上市公司&无责底薪&股权激励,12-24K·24薪,3-5年 | 本科,3-5年,本科,喀什地区,喀什市,师范学院,北京海量数据,1000-9999人,已上市,信创产业 | 面销/陌拜 | 软件/企业服务产品 | 对企业/机构（To B）销售经验 | 企业服务 | 企业（To B） | 国产数据库 | 面销/陌拜经验,零食下午茶 | 健身房 | 节日福利 | 定期体检 | 员工旅游 | 股票期权 | 餐补 | 带薪年假 | 五险一金 | 补充医疗保险,王女士,人事
aef7a745d23d14d61HF63NW1EVBV,数据库测试专家,25-45K·13薪,5-10年 | 本科,5-10年,本科,西安,雁塔区,高新路,北京海量数据,1000-9999人,已上市,自动化测试经验 | 测试工作经验 | 自动化测试 | 底层业务 | 性能测试 | 功能测试 | 存储测试 | 数据库测试 | Python,五险一金 | 零食下午茶 | 补充医疗保险 | 股票期权 | 健身房 | 员工旅游 | 餐补 | 带薪年假 | 定期体检 | 节日福利,肖女士,研发招聘
a5814dfe4a57d96e1HB639y7EVNR,中/高/资深java开发工程师,20-40K,经验不限 | 本科,经验不限,本科,西安,雁塔区,电子城,北京海量数据,1000-9999人,已上市,Java | PostgreSQL | SpringCloud | MySQL | Kafka | Spring,健身房 | 定期体检 | 节日福利 | 补充医疗保险 | 员工旅游 | 五险一金 | 股票期权 | 餐补 | 带薪年假 | 零食下午茶,张女士,招聘经理
